0,0
1,0.20248927
2,0.404978541
3,0.607467811
4,0.809957082
5,1.012446352
6,1.214935622
7,1.417424893
8,1.619914163
9,1.822403433
10,2.024892704
11,2.227381974
12,2.429871245
13,2.632360515
14,2.834849785
15,3.037339056
16,3.239828326
17,3.442317597
18,3.644806867
19,3.847296137
20,4.049785408
21,4.252274678
22,4.454763948
23,4.657253219
24,4.859742489
25,5.06223176
26,5.26472103
27,5.4672103
28,5.669699571
29,5.872188841
30,6.074678112
31,6.277167382
32,6.479656652
33,6.682145923
34,6.884635193
35,7.087124464
36,7.289613734
37,7.492103004
38,7.694592275
39,7.897081545
40,8.099570815
41,8.302060086
42,8.504549356
43,8.707038627
44,8.909527897
45,9.112017167
46,9.314506438
47,9.516995708
48,9.719484979
49,9.921974249
50,10.12446352
51,10.32695279
52,10.52944206
53,10.73193133
54,10.9344206
55,11.13690987
56,11.33939914
57,11.54188841
58,11.74437768
59,11.94686695
60,12.14935622
61,12.35184549
62,12.55433476
63,12.75682403
64,12.9593133
65,13.16180258
66,13.36429185
67,13.56678112
68,13.76927039
69,13.97175966
70,14.17424893
71,14.3767382
72,14.57922747
73,14.78171674
74,14.98420601
75,15.18669528
76,15.38918455
77,15.59167382
78,15.79416309
79,15.99665236
80,16.19914163
81,16.4016309
82,16.60412017
83,16.80660944
84,17.00909871
85,17.21158798
86,17.41407725
87,17.61656652
88,17.81905579
89,18.02154506
90,18.22403433
91,18.42652361
92,18.62901288
93,18.83150215
94,19.03399142
95,19.23648069
96,19.43896996
97,19.64145923
98,19.8439485
99,20.04643777
100,20.24892704
101,20.45141631
102,20.65390558
103,20.85639485
104,21.05888412
105,21.26137339
106,21.46386266
107,21.66635193
108,21.8688412
109,22.07133047
110,22.27381974
111,22.47630901
112,22.67879828
113,22.88128755
114,23.08377682
115,23.28626609
116,23.48875536
117,23.69124464
118,23.89373391
119,24.09622318
120,24.29871245
121,24.50120172
122,24.70369099
123,24.90618026
124,25.10866953
125,25.3111588
126,25.51364807
127,25.71613734
128,25.91862661
129,26.12111588
130,26.32360515
131,26.52609442
