"File Number","u","v","x_c","y_c","u_c","v_c","exx","eyy","exy","e1","e2","gamma","e_vonmises"
127,20.9449737559,2.99381977035,-10.4875862401,5.07326325018,0.892935858828,-0.127633919234,0.00124407282882,-0.000321004060128,1.15482802967e-05,0.00129287141278,-0.000369802644229,0.00975586478128,0.00153899112017
128,21.1662953973,3.03829888791,-10.4875862401,5.07326325018,0.902371330306,-0.129530174149,0.00126289015711,-0.000330331026287,1.82001218218e-05,0.00130970496413,-0.00037714583298,0.0165117505466,0.00156519420172
129,21.3834613491,3.05387582229,-10.4875862401,5.07326325018,0.911629652615,-0.130194247588,0.00128448298404,-0.000351228274541,8.37769129017e-06,0.00133791984184,-0.000404665132065,0.00804179603251,0.00160903222537
130,21.5695868334,3.07470080934,-10.4875862401,5.07326325018,0.919564648117,-0.131082065873,0.00127586188963,-0.000357521597781,1.56102420471e-05,0.00131944455237,-0.000401104261127,0.0147750800609,0.00158673839974
131,21.7726426713,3.08760954094,-10.4875862401,5.07326325018,0.928221412116,-0.131632402701,0.00129675778293,-0.000379038131275,1.71707693797e-05,0.00134034938819,-0.000422629737532,0.00778506611631,0.00162295042082
132,21.9793246517,3.09672171819,-10.4875862401,5.07326325018,0.937032780631,-0.132020885466,0.00129590396867,-0.000354432159781,-1.49140166151e-05,0.00134936787588,-0.000407896067746,-0.00930264833226,0.00162471854734
133,22.2095136198,3.13417883498,-10.4875862401,5.07326325018,0.946846296846,-0.133617761824,0.00134780836418,-0.000380650868074,-2.47150339534e-05,0.00139701010646,-0.000429852609193,-0.00846647131713,0.00168537152668
134,22.435894524,3.17743530237,-10.4875862401,5.07326325018,0.956497474344,-0.135461895674,0.00137586659102,-0.000381489722605,-1.20845854351e-06,0.00142196609726,-0.000427589228428,-0.000440051922661,0.00170301303397
135,22.6507548612,3.21074449738,-10.4875862401,5.07326325018,0.965657494847,-0.136881952711,0.00136672907455,-0.000394997523393,-1.74182182468e-05,0.00140438717456,-0.000432655623437,-0.00857061246333,0.00169097734691
136,22.8772155749,3.21614615649,-10.4875862401,5.07326325018,0.975312067288,-0.137112244844,0.00139270606977,-0.000393757935261,-1.19086690407e-05,0.00143010255599,-0.000431154421389,-0.00675418879934,0.00171682812732
137,23.0673295865,3.23989129462,-10.4875862401,5.07326325018,0.98341710222,-0.138124551061,0.00142948325045,-0.00038418698956,8.03142158185e-06,0.00147587047305,-0.000430574212402,0.00841197871847,0.00176014943309
138,23.2549762264,3.24982184222,-10.4875862401,5.07326325018,0.991416940446,-0.138547917053,0.0014487060368,-0.000423873484223,-6.83489862701e-06,0.00149195091791,-0.00046711836447,0.00136322929097,0.0018012690323
139,23.4364539421,3.27565217535,-10.4875862401,5.07326325018,0.999153787582,-0.139649121363,0.00147415043952,-0.000403725646282,2.67469889364e-06,0.00151692026831,-0.000446495475483,0.00918256542879,0.00181291881246
140,23.623547048,3.29328158535,-10.4875862401,5.07326325018,1.00713002327,-0.140400708675,0.00149528925054,-0.000399125045807,-7.01208071332e-07,0.00153609203089,-0.000439927825169,0.000796629977437,0.00182054876302
141,23.809293008,3.30749279766,-10.4875862401,5.07326325018,1.01504883158,-0.141006573427,0.00148543929814,-0.000408177094888,1.32937542709e-05,0.0015275854656,-0.000450323261745,0.00682388408104,0.00181771267778
142,24.0140736535,3.33175020117,-10.4875862401,5.07326325018,1.02377913889,-0.142040725687,0.0014945022543,-0.000385325667449,2.58167727468e-06,0.00153798130826,-0.000428804721427,0.00216390801429,0.00182227348574
143,24.2044044559,3.35269759928,-10.4875862401,5.07326325018,1.03189340956,-0.142933759041,0.00152736371276,-0.000403443477516,-2.29893247546e-06,0.00156713073227,-0.000443210496268,-0.00233743820894,0.00185370585368
144,24.4185616336,3.38203980829,-10.4875862401,5.07326325018,1.04102345993,-0.14418469135,0.00153477990983,-0.000430630281153,1.28243595959e-05,0.00157546067825,-0.00047131105008,0.0059303286118,0.00188122156091
145,24.61408775,3.40305683885,-10.4875862401,5.07326325018,1.04935922382,-0.14508069817,0.00158216845364,-0.000436412184194,-9.18171742997e-06,0.00161820858317,-0.000472452313651,0.000389591727908,0.00192422810758
146,24.8202699917,3.42239963848,-10.4875862401,5.07326325018,1.05814927391,-0.145905330492,0.001574523067,-0.000414726325157,9.46105358155e-06,0.00161338805925,-0.00045359131667,0.00866120171907,0.00190515759178
147,25.0230283073,3.44575750458,-10.4875862401,5.07326325018,1.06679336021,-0.146901135862,0.00162491040694,-0.000470811371868,1.3638878929e-06,0.00166382974252,-0.000509730706973,0.00393162268219,0.00199251045879
148,25.2203133992,3.45267724292,-10.4875862401,5.07326325018,1.07520411049,-0.147196137196,0.00163774368708,-0.000442661961601,5.97793545967e-06,0.00167461271721,-0.000479530991759,0.00414427075419,0.00198510000281
149,25.4075260835,3.47797503387,-10.4875862401,5.07326325018,1.08318543838,-0.148274657907,0.00166222073132,-0.000484899822159,4.15231043726e-06,0.00170177006297,-0.000524449153752,0.00355420183688,0.00204322397114
150,25.60850971,3.49093323505,-10.4875862401,5.07326325018,1.09175387984,-0.148827083094,0.00168018640921,-0.000432289689193,1.19650412349e-05,0.0017242624144,-0.000476365695966,0.00465795517616,0.00202521213961
151,25.7944981748,3.51911981059,-10.4875862401,5.07326325018,1.0996830306,-0.150028753278,0.00170772967888,-0.000459392181664,-7.86069476898e-06,0.00174124644575,-0.000492908948725,-0.000257420483991,0.00205376079262
152,25.9949557229,3.53533102841,-10.4875862401,5.07326325018,1.10822902323,-0.150719873541,0.00172909334007,-0.000477788056224,6.24304975314e-06,0.00176778283733,-0.000516477553219,0.00312109969056,0.00209433623789
153,26.1936785457,3.55606913629,-10.4875862401,5.07326325018,1.11670107055,-0.151603985106,0.00175224134105,-0.000465506658288,-2.10199400964e-06,0.00179107084433,-0.000504336161181,-0.00145231663726,0.00211441088511
154,26.3807672351,3.5826630784,-10.4875862401,5.07326325018,1.12467711936,-0.152737745386,0.00176542855368,-0.000502188514746,-9.68975297546e-06,0.00179952743043,-0.000536287390321,-0.00479841642855,0.00213933090059
155,26.572458239,3.61101188187,-10.4875862401,5.07326325018,1.1328493838,-0.1539463372,0.00180824145847,-0.000502491589836,-9.06026334154e-06,0.0018382025534,-0.000532452686003,-0.00122800520877,0.00217459432638
156,26.7753265258,3.63231594191,-10.4875862401,5.07326325018,1.14149815074,-0.154854576775,0.00182804801161,-0.000511688201088,2.46646493511e-06,0.00186099104301,-0.000544631232576,0.00198180555581,0.00220499352377
157,26.9591423558,3.65820289368,-10.4875862401,5.07326325018,1.14933468214,-0.155958196888,0.00184822700623,-0.000501898449259,6.12326915852e-06,0.00187853937122,-0.000532210814611,0.00139512692437,0.00221290522897
158,27.1469855096,3.67704149163,-10.4875862401,5.07326325018,1.15734289466,-0.156761343115,0.00188026078417,-0.000481177917077,1.27368659305e-05,0.00191259246118,-0.000513509593679,0.00501331588533,0.00223396268316
159,27.3393554945,3.7176648888,-10.4875862401,5.07326325018,1.16554409798,-0.158493217786,0.00190732448767,-0.000533886771357,1.26481646945e-05,0.00194156049808,-0.000568122782192,0.00451495767042,0.00230002131465
160,27.5188480162,3.74668503629,-10.4875862401,5.07326325018,1.17319630357,-0.159730415591,0.00194583449698,-0.000523842177223,5.21256471171e-06,0.00198190299232,-0.000559910673008,0.00359455457026,0.00233689799707
161,27.7114208915,3.75999529611,-10.4875862401,5.07326325018,1.18140615644,-0.160297859889,0.00195668855459,-0.000537789825679,1.6434932814e-05,0.00199109945719,-0.000572200728771,0.00838549863141,0.00235120225754
162,27.915899618,3.79777854549,-10.4875862401,5.07326325018,1.19012359224,-0.161908657782,0.00197309307232,-0.000520227995017,1.34420037994e-05,0.00200430361758,-0.000551438540577,0.00516127974451,0.00235561104615
163,28.0985986901,3.81675925984,-10.4875862401,5.07326325018,1.19791250753,-0.162717851219,0.00199651270214,-0.000560944344732,-3.30845684502e-06,0.00202599351914,-0.000590425161827,0.000417542633401,0.00239404870416
164,28.3035319599,3.84562914665,-10.4875862401,5.07326325018,1.20664931628,-0.163948649901,0.00204067696845,-0.000567528115116,1.70539725089e-05,0.00207629440743,-0.00060314555405,0.00832043247555,0.00245378488309
165,28.4837839994,3.87256413909,-10.4875862401,5.07326325018,1.21433390287,-0.165096953913,0.00207291959203,-0.000587493690922,1.91442133412e-05,0.00210594071764,-0.000620514818045,0.00874466757598,0.00249272778369
166,28.6792140348,3.9050119385,-10.4875862401,5.07326325018,1.22266556274,-0.166480280464,0.00210604264867,-0.000619763760734,6.49887290089e-06,0.00213773107858,-0.000651452191214,0.00352513902596,0.00254440790643
167,28.8636707046,3.93239269088,-10.4875862401,5.07326325018,1.23052941689,-0.167647595949,0.00213119276304,-0.000581060925301,-1.28682542006e-05,0.00216235328328,-0.000612221446344,-0.00287783161945,0.00254114545763
168,29.0598834009,3.96135622439,-10.4875862401,5.07326325018,1.23889443777,-0.168882378043,0.00215480950326,-0.000602336851201,1.95957706808e-06,0.00218767141346,-0.000635198761164,-0.000394500758061,0.00258010172891
169,29.2418982836,3.98396713795,-10.4875862401,5.07326325018,1.24665418725,-0.169846337958,0.00219674222672,-0.000618725805951,-1.52476610084e-05,0.00222206597407,-0.000644049553241,-0.00323796953467,0.0026209350639
170,29.4272112586,4.01976552563,-10.4875862401,5.07326325018,1.25455453708,-0.171372513727,0.00223212812817,-0.000613126836321,2.10611907735e-06,0.00226534482232,-0.00064634353049,0.00329705044779,0.00266873747396
171,29.6202837291,4.04838359642,-10.4875862401,5.07326325018,1.26278568566,-0.172592564854,0.00226212690226,-0.000648381515665,6.58811932502e-06,0.00229070913136,-0.000676963745308,0.00421781470996,0.00270998445569
172,29.8128079461,4.07642884794,-10.4875862401,5.07326325018,1.27099347167,-0.173788207693,0.00228422878156,-0.000659353970742,-2.58286668495e-06,0.00231426140327,-0.000689386592787,-0.00120774335566,0.00274138556135
173,29.9985624899,4.10646704772,-10.4875862401,5.07326325018,1.27891264832,-0.175068813272,0.0023379455776,-0.000676158486997,-1.97836288898e-06,0.00236928686895,-0.000707499777741,0.000484943246361,0.0028069373986
174,30.1855775497,4.13866484956,-10.4875862401,5.07326325018,1.2868855508,-0.176441483749,0.00236500400722,-0.000679328300916,9.03733883169e-06,0.00239546501285,-0.00070978930734,0.00620674065513,0.00283599241802
175,30.3721046063,4.16239259715,-10.4875862401,5.07326325018,1.29483767146,-0.177453054638,0.00237112210246,-0.00069775798736,7.86418386816e-06,0.00240236847914,-0.00072900436423,0.00239413017415,0.00285552280754
176,30.5822127949,4.19543546717,-10.4875862401,5.07326325018,1.30379509086,-0.178861748151,0.00242017701951,-0.000725663986237,-5.88971122801e-06,0.00244799543478,-0.000753482400833,-0.000984337322599,0.00291124263988
177,30.7539948308,4.2202441713,-10.4875862401,5.07326325018,1.31111857446,-0.179919402249,0.00247105396877,-0.000678627390741,5.14445970544e-06,0.00250057359298,-0.000708147014804,0.00227934475194,0.0029322590708
178,30.9402608238,4.24774015529,-10.4875862401,5.07326325018,1.31905956609,-0.181091626849,0.00248865644617,-0.000692109264975,5.19294466211e-06,0.00251627787771,-0.000719730696021,0.00254531183691,0.00295708804885
179,31.1078442081,4.26654556695,-10.4875862401,5.07326325018,1.32620405829,-0.181893359277,0.00254339504311,-0.000727304432545,-1.36917310513e-06,0.00256642304214,-0.000750332431504,0.000318664984283,0.00302584551287
180,31.2962543063,4.3095017286,-10.4875862401,5.07326325018,1.33423645096,-0.183724678069,0.00258495354969,-0.000759479850535,-5.93435430345e-06,0.00260866572869,-0.000783192030085,-0.00176105971927,0.00308595415854
181,31.4784886937,4.35079265236,-10.4875862401,5.07326325018,1.34200554891,-0.185485008038,0.00262985489445,-0.000763711127494,-2.77676112709e-05,0.00265505435017,-0.000788910582485,-0.0068249644757,0.00313549607465
182,31.6846682866,4.38720914473,-10.4875862401,5.07326325018,1.35079548628,-0.187037533439,0.00266000841934,-0.00078427032782,-1.52829397445e-05,0.00268625683253,-0.000810518741171,-0.0047641813187,0.00318515887884
183,31.8511137848,4.40411840799,-10.4875862401,5.07326325018,1.35789147239,-0.187758422362,0.00272428788591,-0.000775239064312,-2.13585517847e-05,0.00274848022478,-0.000799431404448,-0.00532580063874,0.00323149560142
184,32.0337464229,4.43970536399,-10.4875862401,5.07326325018,1.36567755109,-0.189275579865,0.00276393590044,-0.000825077478509,-3.50394497504e-06,0.00278705359389,-0.000848195171488,0.00063467601608,0.0033003584545
185,32.233432945,4.47347164758,-10.4875862401,5.07326325018,1.37419067783,-0.190715119215,0.00282953239397,-0.000833301259707,-3.89174882192e-05,0.00285090008707,-0.00085466895294,-0.0104020074404,0.00336971164655
186,32.4185590181,4.51703224793,-10.4875862401,5.07326325018,1.38208306074,-0.19257222346,0.00285908497291,-0.000864672542246,-3.54966553188e-05,0.00288396673012,-0.000889554300398,-0.00829658144701,0.00342498033294
187,32.5864427267,4.58979130716,-10.4875862401,5.07326325018,1.38924035724,-0.195674108182,0.00292499106026,-0.000883265880013,-9.30981499439e-06,0.00294756874727,-0.000905843565748,-0.00114162428477,0.003497084541
188,32.7835412743,4.58948348164,-10.4875862401,5.07326325018,1.39764315837,-0.195660983944,0.00300072003563,-0.000876635711072,1.95078999021e-05,0.00302414287273,-0.000900058546587,0.00567621763206,0.00356743100204
189,32.9787913603,4.57570614668,-10.4875862401,5.07326325018,1.4059671297,-0.195073631957,0.00302807025922,-0.000927450800646,-3.84179284386e-06,0.00304804410852,-0.000947424649702,1.24248142636e-05,0.00362278475715
190,33.1712496759,4.59590844346,-10.4875862401,5.07326325018,1.41417211854,-0.195934905354,0.00309902379457,-0.000918179542214,-1.45073229635e-07,0.00311894053066,-0.000938096278117,0.00127451388845,0.00368488823572
191,33.355820892,4.60426914476,-10.4875862401,5.07326325018,1.42204084269,-0.196291337326,0.00315031168356,-0.000962189999812,1.19299788568e-05,0.00317397903882,-0.000985857354865,0.00425474997146,0.00377130974025
192,33.5477692344,4.646089205,-10.4875862401,5.07326325018,1.4302240687,-0.198074230727,0.00318995242176,-0.000965782433359,-5.32246611925e-06,0.00320702930765,-0.000982859318593,-0.000977265753131,0.00379854922283
193,33.7458424722,4.6679015279,-10.4875862401,5.07326325018,1.43866842235,-0.199004145194,0.00331959629312,-0.000985775781734,2.09488304416e-05,0.00333918058831,-0.00100536007476,0.00570125136169,0.00394220549393
194,33.9274283499,4.70436893151,-10.4875862401,5.07326325018,1.44640988038,-0.200558843074,0.00336987772736,-0.00106216867585,-2.9649054526e-06,0.00338840044649,-0.00108069139383,-0.00109873940342,0.0040416079748
195,34.0980231203,4.74604429632,-10.4875862401,5.07326325018,1.45368275542,-0.202335551267,0.00344973576839,-0.00109347973648,4.9474314576e-06,0.00346823120736,-0.00111197517621,0.00214669411292,0.00413945864259
196,34.285545171,4.78822632749,-10.4875862401,5.07326325018,1.46167728154,-0.204133890514,0.00350184067293,-0.00109953705108,2.27510860936e-05,0.00352063024408,-0.00111832662425,0.00502339963583,0.00419271027352
197,34.4785593763,4.81783743519,-10.4875862401,5.07326325018,1.4699059544,-0.205396278122,0.00357375665312,-0.0011257342419,-5.51201922223e-06,0.00359196523187,-0.00114394282047,-0.00141685250753,0.00427947620555
198,34.6592384707,4.838019012,-10.4875862401,5.07326325018,1.47760874235,-0.206256672553,0.00365773504285,-0.00114392774531,-4.81782006104e-06,0.00367762752066,-0.0011638202215,-0.000445795977407,0.00437716356194
199,34.8454202959,4.86955002428,-10.4875862401,5.07326325018,1.48554613407,-0.207600917873,0.00373249616923,-0.00118313495388,5.83706178009e-06,0.00374944243987,-0.00120008122462,0.00188244456891,0.00447033927284
200,35.0204243179,4.89180846555,-10.4875862401,5.07326325018,1.49300698859,-0.208549850535,0.00382006834546,-0.00122201444097,2.80642336566e-05,0.0038388716742,-0.00124081777101,0.00547481006009,0.0045856259997
201,35.1958210079,4.90092882643,-10.4875862401,5.07326325018,1.50048457591,-0.208938674751,0.00391365494479,-0.00125598201425,2.61520800498e-05,0.00392986452847,-0.001272191597,0.0054776256399,0.00469417860564
202,35.3868934912,4.91544861846,-10.4875862401,5.07326325018,1.50863048175,-0.209557687633,0.00399716478884,-0.00129441388623,1.7449539847e-05,0.00401576494281,-0.00131301404116,0.00384799303884,0.00480486258572
203,35.5734647083,4.94047031023,-10.4875862401,5.07326325018,1.51658446657,-0.21062442206,0.00410819475737,-0.00131303850896,3.20491002563e-05,0.00412689473294,-0.00133173848446,0.00594533352575,0.00492652583332
204,35.7549108409,4.97189557023,-10.4875862401,5.07326325018,1.52431996021,-0.21196415943,0.00420685936677,-0.00138455223058,1.15912697207e-05,0.00422132870733,-0.00139902157094,0.00270965246204,0.00506116319144
205,35.9389205194,5.01466960439,-10.4875862401,5.07326325018,1.53216474117,-0.213787727688,0.00431430548671,-0.00144304095473,1.53609545028e-05,0.00433067572416,-0.00145941119062,0.0029290031506,0.00521033859001
206,36.1367637555,5.04073602532,-10.4875862401,5.07326325018,1.54059928841,-0.214898997011,0.00442615256446,-0.00148586021041,3.21830827091e-05,0.00444344274815,-0.00150315039449,0.00521331178034,0.00534828884509
207,36.2994948493,5.08595742723,-10.4875862401,5.07326325018,1.54753692086,-0.216826894657,0.00452408663784,-0.00146389793002,2.27669750764e-05,0.00453883256896,-0.00147864386217,0.00381937499722,0.00542318842555
208,36.5015783907,5.09899073977,-10.4875862401,5.07326325018,1.55615224165,-0.217382539976,0.0045990849552,-0.00151454696169,-4.64320135508e-06,0.00461267983691,-0.00152814184467,-0.000845247301703,0.00552777265444
209,36.7051706653,5.14496182018,-10.4875862401,5.07326325018,1.56483186993,-0.219342405211,0.00474148620365,-0.00158445187989,-4.53447325638e-06,0.00475551064888,-0.00159847632307,-0.000648757634378,0.00571591016528
210,36.883983723,5.14192406775,-10.4875862401,5.07326325018,1.57245513288,-0.219212890243,0.00491619051063,-0.00155528337681,2.34205655838e-05,0.00493185186323,-0.00157094473088,0.00464493373035,0.00586675090629
211,37.1250234623,5.1858526572,-10.4875862401,5.07326325018,1.5827312257,-0.221085688091,0.00502617752399,-0.00165125081623,6.44443215001e-05,0.0050411551478,-0.00166622844082,0.00987323865984,0.00603624089707
212,37.2314284905,5.20116437496,-10.4875862401,5.07326325018,1.58726754633,-0.221738466871,0.00519300607753,-0.00163135221003,3.41588715685e-05,0.00520537305363,-0.00164371918513,0.00496541775111,0.00617751983622
213,37.3697891398,5.21791753392,-10.4875862401,5.07326325018,1.59316619755,-0.222452688949,0.00526136055225,-0.00174121038083,4.28727556911e-05,0.00527375537187,-0.00175360520004,0.00656244658197,0.00631864391156
214,37.5630602237,5.18125054351,-10.4875862401,5.07326325018,1.60140581846,-0.220889485946,0.00547637889144,-0.00184045340468,0.000107673069612,0.00549029424333,-0.00185436875661,0.0148488106412,0.00659636546748
215,37.7798170581,5.26258977016,-10.4875862401,5.07326325018,1.61064669629,-0.224357177551,0.00562550153814,-0.001815857618,1.89134801026e-05,0.00563853521186,-0.00182889129239,0.00273517094765,0.00672315096208
216,37.9450881854,5.28650996078,-10.4875862401,5.07326325018,1.61769260905,-0.225376949303,0.00579004041315,-0.00188458502308,3.87178986198e-05,0.00580144664282,-0.00189599125284,0.0051539244236,0.00692548149832
217,38.1349914709,5.35989039413,-10.4875862401,5.07326325018,1.62578866347,-0.228505337433,0.00590926069595,-0.00192276541972,2.95294382925e-05,0.00592095430565,-0.0019344590317,0.00372067377851,0.00706656711661
218,38.3253211865,5.34661421194,-10.4875862401,5.07326325018,1.63390288712,-0.227939342595,0.00610720838912,-0.00210026174753,6.54951741481e-05,0.00611911163342,-0.00211216499078,0.0083758418572,0.00737925081216
219,38.4850899153,5.34426150065,-10.4875862401,5.07326325018,1.64071422742,-0.227839041428,0.00624474701642,-0.00207753020839,4.03709386032e-05,0.00625656858583,-0.00208935177662,0.00514819942446,0.00749450760057
220,38.7105635988,5.38199595138,-10.4875862401,5.07326325018,1.65032672783,-0.229447749361,0.00641596734839,-0.00216893572679,3.60391517317e-05,0.00642639858971,-0.00217936696738,0.00450456018111,0.00772068933703
221,38.8927159668,5.41265704693,-10.4875862401,5.07326325018,1.65809232424,-0.230754909106,0.00659456937971,-0.00224574557783,4.88083140555e-05,0.00660454331793,-0.00225571951435,0.00557038883331,0.00794336837386
222,39.1009131781,5.43590490772,-10.4875862401,5.07326325018,1.66696828425,-0.231746024194,0.0068071027024,-0.00225249930241,2.30040472628e-05,0.00681766454215,-0.00226306114183,0.00261108670956,0.00815329294591
223,39.2818071699,5.44265721433,-10.4875862401,5.07326325018,1.67468023881,-0.232033887174,0.00696470863605,-0.00234077209414,2.17172271402e-05,0.00697429612909,-0.00235035958667,0.00240540209985,0.00836291908917
224,39.4610215317,5.46444584217,-10.4875862401,5.07326325018,1.68232059647,-0.232962786665,0.0071610523724,-0.00240870575597,5.00160016923e-05,0.00717145611468,-0.00241910949661,0.00529953650173,0.00860070138925
225,39.6278243351,5.47674201009,-10.4875862401,5.07326325018,1.68943180831,-0.233487002951,0.00735075451143,-0.00247407684704,4.86289966438e-05,0.00735958695838,-0.00248290929245,0.00482188785543,0.00882402465177
226,39.8450597512,5.49706339126,-10.4875862401,5.07326325018,1.69869310267,-0.234353356009,0.00756841717375,-0.00254394886377,3.50263450527e-05,0.00757689192073,-0.00255242361209,0.00351076106926,0.00908039192922
227,40.0156798732,5.51487204058,-10.4875862401,5.07326325018,1.70596704724,-0.235112589317,0.00773245161167,-0.00262137377876,6.08090332621e-05,0.00774223298074,-0.00263115514619,0.00587486422065,0.00929431789912
228,40.2135785462,5.53999569839,-10.4875862401,5.07326325018,1.71440395757,-0.236183673042,0.00792456928428,-0.00266791636742,6.70919402735e-05,0.00793429162243,-0.00267763870727,0.00628668727784,0.00950882772411
229,40.3840857512,5.54515934286,-10.4875862401,5.07326325018,1.72167308775,-0.2364038128,0.00811816432675,-0.00273204708913,4.6315658888e-05,0.00812633334553,-0.00274021610949,0.00428061481707,0.00973572985501
230,40.5643644597,5.55454346789,-10.4875862401,5.07326325018,1.72935882441,-0.236803884268,0.00830865762469,-0.00280455215145,7.26337262687e-05,0.00831882720264,-0.00281472172885,0.00660292635713,0.00997171591345
231,40.7336418558,5.57036868889,-10.4875862401,5.07326325018,1.73657553843,-0.237478541897,0.00849661155297,-0.00285592877683,6.34087799937e-05,0.00850458262496,-0.00286389984928,0.00568936744441,0.0101837282948
232,40.9246789644,5.5828901469,-10.4875862401,5.07326325018,1.74471991226,-0.238012366247,0.00868955468598,-0.00293487955862,6.58460558083e-05,0.00869906039773,-0.00294438527299,0.00579904235726,0.0104242014121
233,41.1106044311,5.60376573824,-10.4875862401,5.07326325018,1.75264637985,-0.238902336096,0.00888685111427,-0.00298683673219,5.82274393553e-05,0.00889437214776,-0.00299435776379,0.0051327697346,0.0106455929803
234,41.3001183391,5.61166176615,-10.4875862401,5.07326325018,1.7607258162,-0.239238966915,0.0090794142282,-0.00307462219044,7.66445772645e-05,0.00908772635886,-0.00308293432527,0.00641144391781,0.010892600204
235,41.4745249676,5.63660807937,-10.4875862401,5.07326325018,1.76816121687,-0.240302494372,0.00928506712375,-0.00312543335875,6.6367895076e-05,0.00929279894977,-0.00313316518249,0.00556842691986,0.01112218348
236,41.6696845467,5.65391178965,-10.4875862401,5.07326325018,1.77648134011,-0.241040185625,0.00944366489551,-0.00322649171754,9.03823164199e-05,0.0094526348753,-0.00323546170112,0.00732356833606,0.0113468163769
237,41.8437009122,5.66160392387,-10.4875862401,5.07326325018,1.78390007946,-0.241368123397,0.00968624897894,-0.00326156019996,7.93252370587e-05,0.00969401703583,-0.00326932825686,0.00623067106722,0.0115992578065
238,42.0178338456,5.67169206882,-10.4875862401,5.07326325018,1.79132381369,-0.241798215674,0.00986495756377,-0.00336070261001,7.38619702631e-05,0.00987179207454,-0.00336753712348,0.0057407724846,0.0118365069729
239,42.2146676975,5.69118004943,-10.4875862401,5.07326325018,1.79971532227,-0.242629028053,0.0100577838094,-0.00341713622273,9.74573532372e-05,0.0100655042213,-0.00342485663008,0.00736883006975,0.0120618075883
240,42.4158498409,5.70568670391,-10.4875862401,5.07326325018,1.80829219504,-0.243247494298,0.0102752124913,-0.00347427786774,0.000100479424914,0.0102825874672,-0.00348165284668,0.00742767968657,0.0123075971326
241,42.596823458,5.73414235361,-10.4875862401,5.07326325018,1.8160075498,-0.244460611021,0.0104701687683,-0.00354485566467,0.000115310112275,0.0104791528377,-0.00355383973301,0.00818660040152,0.01254548183
242,42.7685451267,5.72440908516,-10.4875862401,5.07326325018,1.8233284682,-0.244045670203,0.010643665012,-0.00362522152388,0.000112088526105,0.0106515286826,-0.003633085197,0.00797042057481,0.0127643386709
243,42.9561385161,5.75167017487,-10.4875862401,5.07326325018,1.83132604299,-0.245207871937,0.0108528483978,-0.00368630116324,0.000100599086574,0.010860320266,-0.00369377303392,0.00699061845618,0.0130046867928
244,43.1398369453,5.76705973364,-10.4875862401,5.07326325018,1.83915755274,-0.245863966735,0.0110546695944,-0.00379313718708,0.00010327847561,0.0110611833414,-0.00379965093322,0.0069564527828,0.0132695131065
245,43.3033290902,5.7714779877,-10.4875862401,5.07326325018,1.84612763431,-0.246052329483,0.0112555119579,-0.0038550689595,0.000102831783543,0.0112628759216,-0.00386243292805,0.00679615607449,0.0135052299207
246,43.5013729051,5.7829440634,-10.4875862401,5.07326325018,1.8545707297,-0.246541152243,0.0114527222831,-0.00391669006575,8.88779520812e-05,0.0114600913534,-0.0039240591321,0.00586868842153,0.0137356856363
247,43.689037625,5.78359054606,-10.4875862401,5.07326325018,1.86257134035,-0.246568714917,0.0116543764705,-0.00399400008708,0.000107143250005,0.0116612035126,-0.00400082712401,0.00691887792121,0.0139796527759
248,43.8975922175,5.80737814315,-10.4875862401,5.07326325018,1.87146252395,-0.247582849089,0.0118473268833,-0.00405048027551,0.000108013677283,0.0118540163709,-0.00405716975955,0.00680741706157,0.0142025824107
249,44.0668472341,5.82313908986,-10.4875862401,5.07326325018,1.87867829066,-0.248254754563,0.0120452985013,-0.00412027795342,0.000118307127572,0.0120518892942,-0.00412686874561,0.00735981892464,0.0144382029833
250,44.2664015985,5.84736284235,-10.4875862401,5.07326325018,1.88718577796,-0.249287488138,0.0122462732021,-0.00420999587928,0.000130849539159,0.0122540246109,-0.00421774728811,0.00810263710776,0.0146937694985
251,44.4458512586,5.86075803074,-10.4875862401,5.07326325018,1.89483616377,-0.249858555986,0.0124719098462,-0.00428843737567,0.00011119904376,0.0124783690392,-0.00429489656925,0.00668336496309,0.0149598079212
252,44.6047029417,5.89450234532,-10.4875862401,5.07326325018,1.90160840373,-0.251297157689,0.0126789799646,-0.00433376573096,0.000129679219454,0.0126851428853,-0.00433992865401,0.00773201483076,0.0151870536789
253,44.8032588034,5.90526062587,-10.4875862401,5.07326325018,1.91007333183,-0.251755810566,0.0128810785886,-0.00441932993062,0.000102766261554,0.0128873727681,-0.00442562411298,0.00597766431116,0.0154381791436
254,44.9865489335,5.90236178552,-10.4875862401,5.07326325018,1.91788744115,-0.251632236143,0.0130956396839,-0.00448723868357,0.00012137567587,0.0131010006632,-0.00449259966048,0.00694210663391,0.0156867426749
255,45.1574110643,5.90704388635,-10.4875862401,5.07326325018,1.92517171831,-0.251831835484,0.0132884062909,-0.00455845147178,0.000113927570006,0.0132941449113,-0.00456419008478,0.00638510162749,0.0159193307997
256,45.3523926389,5.9255084489,-10.4875862401,5.07326325018,1.93348426801,-0.252619019633,0.0134863752604,-0.00466680458239,0.000127165665725,0.0134925186617,-0.00467294798358,0.00707670870427,0.0161836812189
257,45.5321411525,5.93550308512,-10.4875862401,5.07326325018,1.94114738388,-0.253045124215,0.0137017171097,-0.00475117023882,0.000120626513678,0.0137070116063,-0.00475646473671,0.00658830641825,0.0164449878977
