"File Number","u","v","x_c","y_c","u_c","v_c","exx","eyy","exy","e1","e2","gamma"
31,0.00320738846576,0.0186929685646,0.476745353295,-1.58915117208,0.000509712263992,-0.00297064882714,0.000169546047693,-6.35259524538e-06,-0.000211450848458,0.000587731427684,-0.000424537973656,-0.0817576791999
32,0.00232649692645,0.0167991335951,0.476745353295,-1.58915117208,0.000369714535333,-0.00266960872387,-4.67063714677e-06,-3.3253982019e-05,-1.62455259991e-05,0.000589915491144,-0.000627840111008,0.218873441402
33,0.00598755270132,0.0199298614767,0.476745353295,-1.58915117208,0.000951502151373,-0.00316712769411,0.000333663730436,-0.000155638313958,-4.53846192949e-05,0.000644652621519,-0.000466627203862,0.0963564402121
34,0.00656926157937,0.0178089824147,0.476745353295,-1.58915117208,0.0010439441547,-0.00283012809147,0.000485571847557,-4.37152301087e-05,-0.00011033925611,0.000766785477767,-0.000324928860615,0.0305629087328
35,0.00787426092758,0.0205889608609,0.476745353295,-1.58915117208,0.00125133440099,-0.00327186814452,0.000313327194377,-1.27240939522e-07,-0.000122065410237,0.000644576444065,-0.000331376491351,-0.0988276225032
36,0.00821367878299,0.0223135452712,0.476745353295,-1.58915117208,0.00130527181755,-0.00354595690109,0.000134167487174,4.51352112237e-06,-5.43078162451e-05,0.000638916049045,-0.000500235041076,-0.0166830508036
37,0.0119548125683,0.0183386581787,0.476745353295,-1.58915117208,0.00189979859527,-0.00291431581693,0.000257434894222,-4.98355711345e-05,-2.93044482899e-05,0.000517135757846,-0.000309536433919,-0.0380818003213
38,0.0141240627951,0.0196718443269,0.476745353295,-1.58915117208,0.00224452947315,-0.0031261447597,0.000595025622061,-0.000113747281244,-3.31097708973e-05,0.000832990298684,-0.000351711957815,0.068677107766
39,0.0164458972468,0.0211669113096,0.476745353295,-1.58915117208,0.00261350704036,-0.00336375467973,0.000464447541221,-6.60176228498e-05,-0.000135860572678,0.000800393778837,-0.00040196385798,-0.196344007552
40,0.0158299146063,0.024142342554,0.476745353295,-1.58915117208,0.00251561231743,-0.00383658258276,0.000124272077519,-8.24882320257e-05,3.50311562067e-05,0.000620377778159,-0.000578593932592,0.143823241249
41,0.0214929739423,0.0236616228141,0.476745353295,-1.58915117208,0.00341555618083,-0.00376017962894,0.000200191831168,-5.85657526272e-05,-0.000170320410049,0.000590112214003,-0.000448486133604,-0.186928273954
42,0.0215479385301,0.0232754252118,0.476745353295,-1.58915117208,0.00342428821276,-0.00369882501249,0.00030563212781,-6.13029687908e-05,2.95419655517e-06,0.000745414821486,-0.000501085659749,-0.0100985442871
43,0.0219292833892,0.0232507220515,0.476745353295,-1.58915117208,0.00348489763271,-0.00369490793823,0.000129214531115,-0.000136343305405,-8.61301360024e-05,0.000560678677171,-0.000567807449592,-0.0585982716826
44,0.0246636997477,0.0234141201668,0.476745353295,-1.58915117208,0.0039194339964,-0.00372086995367,0.000400184933974,-8.01547211493e-05,8.44483584787e-05,0.000713278268655,-0.000393248056066,0.173210456588
45,0.0266518919623,0.0238543050714,0.476745353295,-1.58915117208,0.00423538574814,-0.00379082309489,0.00033436548207,-9.73457482385e-05,-0.000203077760232,0.000731377829295,-0.000494358094018,-0.0647791631947
46,0.0302696847857,0.0235956455114,0.476745353295,-1.58915117208,0.00481030934558,-0.00374965729808,0.000227837414781,-0.000100623790941,0.000114029042498,0.000584248695889,-0.000457035074566,-0.00350110104088
47,0.0326043249596,0.027567416242,0.476745353295,-1.58915117208,0.00518132362829,-0.0043808558533,0.000518949977921,-0.000201528795547,-0.000147665335316,0.000933910926202,-0.000616489742045,-0.220183103015
48,0.0370409735746,0.0241692232135,0.476745353295,-1.58915117208,0.00588637274581,-0.00384085624505,0.000191584157777,-0.000168155054653,3.85979763584e-05,0.000547440953621,-0.000524011848259,-0.019146102509
49,0.0373313533465,0.0255915563533,0.476745353295,-1.58915117208,0.00593252722615,-0.00406689783207,0.000172761267476,-0.000129008911216,-0.000199729781911,0.000823222275906,-0.000779469916665,-0.288620843989
50,0.0370789242572,0.0264314971583,0.476745353295,-1.58915117208,0.005892405607,-0.00420032688579,3.45806237862e-05,-0.000184295657797,-0.000236627156772,0.000678441643417,-0.000828156678575,-0.182172412159
51,0.0440144011019,0.0289641730106,0.476745353295,-1.58915117208,0.00699455719103,-0.00460284504779,0.000363554007517,-0.00016846205595,-0.000124674386979,0.000797646912776,-0.000602554957596,-0.108703371809
52,0.0418027153851,0.0288668960481,0.476745353295,-1.58915117208,0.00664308756437,-0.00458739803433,0.000283672158848,-0.000152585492674,-7.2602745523e-05,0.000847273708019,-0.000716187037009,0.0744566805239
53,0.0451220022655,0.0277354161032,0.476745353295,-1.58915117208,0.00717056698818,-0.00440761333768,0.000122319928063,-0.000201651679562,-0.000122104078231,0.000808590360942,-0.00088792211296,-0.229781010864
54,0.0515326050773,0.0293191602132,0.476745353295,-1.58915117208,0.00818931033218,-0.00465922559878,0.000289251113279,-0.000214312573928,-0.000168611438912,0.000959139040513,-0.000884200497986,-0.210347075803
55,0.0483091978296,0.0312637379105,0.476745353295,-1.58915117208,0.0076770662345,-0.0049682516237,0.000367068047247,-0.000326741832022,3.05573338108e-05,0.000904090177304,-0.000863763963293,0.145634776775
56,0.053029563771,0.0309366430809,0.476745353295,-1.58915117208,0.00842720004482,-0.00491628187921,0.000104671644505,-0.000187802134061,-0.000203256054576,0.000723663673238,-0.000806794165545,-0.240317438523
57,0.051926948948,0.0336241453161,0.476745353295,-1.58915117208,0.00825197748856,-0.00534337773539,0.000210006187488,-0.000170855365891,-7.18170956384e-05,0.000924821899757,-0.000885671081276,-0.257818694221
58,0.0556647711035,0.0324683280767,0.476745353295,-1.58915117208,0.00884597713709,-0.00515966499248,4.41833775339e-05,-9.39037059077e-05,-4.72596455786e-05,0.000894123891485,-0.000943844216453,-0.0404253040207
59,0.0566779222623,0.0325573273951,0.476745353295,-1.58915117208,0.00900698386807,-0.00517386667287,-1.8034831896e-05,-0.000201251046124,-0.00012389033821,0.000706040590041,-0.000925326466626,-0.229191858958
60,0.0568587264165,0.0343455715712,0.476745353295,-1.58915117208,0.00903570399463,-0.00545799680719,0.000110670898006,-0.000135829560837,-0.000197375040184,0.000948157905246,-0.000973316566975,-0.35461048184
61,0.0578093139896,0.0333767323512,0.476745353295,-1.58915117208,0.00918677541243,-0.00530411011692,0.000148892775256,-0.000208341984437,-6.36630631652e-05,0.000837300299927,-0.000896749508245,-0.0324926172598
62,0.0615579436978,0.0354468424747,0.476745353295,-1.58915117208,0.00978248352452,-0.00563303601788,-0.000144113734802,-0.000232023798523,-0.00018059471322,0.000702926636489,-0.00107906416945,-0.364661804107
63,0.061860524781,0.038104809696,0.476745353295,-1.58915117208,0.00983057780026,-0.0060554266418,-1.37901397636e-05,-0.00025996031056,-7.76337307128e-05,0.000738426499152,-0.00101217694815,0.0352462963115
64,0.0601895914087,0.0375807034709,0.476745353295,-1.58915117208,0.00956503775817,-0.00597217520321,0.000209701853053,-0.000224668518273,-9.76009200795e-05,0.000858592373808,-0.000873559034533,-0.0787628467821
65,0.061940718474,0.0424391467006,0.476745353295,-1.58915117208,0.00984331603085,-0.00674426754523,7.37789211655e-06,-0.000322261816782,-0.000109736290028,0.000745667979328,-0.00106055190231,-0.115560969285
66,0.0617618654606,0.0395540721496,0.476745353295,-1.58915117208,0.00981488254118,-0.00628573821847,0.00018242885926,-0.000279672740246,-3.60310806294e-05,0.000874601547162,-0.000971845430682,-0.0929984180039
67,0.0627360773833,0.0383287795951,0.476745353295,-1.58915117208,0.00996971008945,-0.00609100940748,-9.22753341915e-05,-0.000331512689631,3.73353490689e-05,0.000825261505518,-0.00124904952717,-0.125955700501
68,0.0624394369165,0.0401115331063,0.476745353295,-1.58915117208,0.00992257543232,-0.00637433127617,-2.46241639708e-05,-0.000341809927997,-0.000154719355999,0.000585738988189,-0.000952173079891,-0.286587783666
69,0.0631751805919,0.0409971723968,0.476745353295,-1.58915117208,0.0100394863251,-0.00651502391936,6.8901096257e-05,-0.000307618868986,-5.5607094327e-05,0.000820323374102,-0.00105904114292,-0.16493452
70,0.0622649896236,0.0413318423773,0.476745353295,-1.58915117208,0.0098948487218,-0.00656826643808,0.000357908933664,-0.000242261392187,-0.000128279799388,0.000878015196991,-0.000762367654799,-0.166893854574
71,0.0621592629774,0.040115476967,0.476745353295,-1.58915117208,0.00987805581585,-0.00637495120046,5.38413448262e-05,-0.000211716419752,0.000102475156713,0.000880324381936,-0.00103819945706,0.206147321705
72,0.0615271774569,0.0391899861843,0.476745353295,-1.58915117208,0.00977759723317,-0.00622790569083,0.00014559102347,-0.000313244682634,-6.96438108623e-05,0.000861069842204,-0.00102872350483,-0.102080422484
73,0.0627854841408,0.0446101916395,0.476745353295,-1.58915117208,0.00997756481001,-0.00708920734255,0.00013578309972,-0.00034221640008,-0.000153319185311,0.000856694793319,-0.0010631280934,-0.175160734098
74,0.0602876277691,0.0434714578609,0.476745353295,-1.58915117208,0.00958061228632,-0.00690827789249,-2.4731067513e-05,-0.000259638333725,-0.00019957162228,0.000656934573186,-0.00094130397442,-0.294977710898
75,0.0568379396093,0.0431405450604,0.476745353295,-1.58915117208,0.00903240091457,-0.006855675423,7.98904621528e-05,-0.000320102298574,-5.19907960411e-05,0.000911833131294,-0.00115204496896,-0.115592113998
76,0.0588130868412,0.0435736720629,0.476745353295,-1.58915117208,0.00934629172618,-0.00692448746708,0.000210843089337,-0.00026828582121,-0.000149313396921,0.000852539664334,-0.000909982393497,-0.30052611808
77,0.0598875668132,0.0456068096444,0.476745353295,-1.58915117208,0.00951704222593,-0.00724758896668,-0.000153266219646,-0.000286277048915,-1.21412507193e-05,0.000824695288894,-0.00126423855593,0.112701697078
78,0.0611528572001,0.0448975450111,0.476745353295,-1.58915117208,0.00971811383197,-0.00713486443723,3.2844026278e-05,-0.000264878679947,-0.000140799552514,0.000743007315368,-0.000975041971168,-0.261817972764
79,0.0582332425545,0.0456676961879,0.476745353295,-1.58915117208,0.0092541478238,-0.00725731947445,3.06785186719e-05,-0.000249046664042,-0.00016196094481,0.000775505025395,-0.000993873172695,-0.327080720946
80,0.0601448173402,0.0430201690147,0.476745353295,-1.58915117208,0.00955792182926,-0.00683656189191,-6.01432458777e-05,-0.000233539093394,-0.000101376878375,0.00070248816912,-0.000996170506532,-0.145788960929
81,0.0596942286931,0.0454620693629,0.476745353295,-1.58915117208,0.00948631095874,-0.00722460590881,6.35485724011e-05,-0.000177863058204,-0.000208278393558,0.000934593726176,-0.00104890820942,-0.295263337983
82,0.061538244318,0.0438629757841,0.476745353295,-1.58915117208,0.00977935737943,-0.00697046456782,0.00014117650557,-0.000225319583205,-6.40338824329e-05,0.000756650542417,-0.000840793621822,-0.0669930585482
83,0.0613858871005,0.0441989379473,0.476745353295,-1.58915117208,0.00975513582005,-0.0070238844632,3.04228993239e-06,-0.000245230477079,-5.91025659121e-05,0.000796674442455,-0.00103886262497,-0.148421779266
84,0.0668618600694,0.0438070975238,0.476745353295,-1.58915117208,0.0106253592468,-0.00696161733575,0.000155209734115,-0.000194886284451,3.73619705118e-05,0.000919671955903,-0.000959348509687,0.0710844707588
85,0.0672961118823,0.0442170487693,0.476745353295,-1.58915117208,0.0106943605418,-0.00702677013692,1.27551652708e-05,-0.000349700368927,-9.59290071232e-05,0.000840482237196,-0.00117742744523,-0.121118000228
86,0.0676386884019,0.0434727468549,0.476745353295,-1.58915117208,0.0107488186783,-0.00690848820001,5.94609616645e-05,-0.000152858765243,-2.06453396904e-05,0.000936017769137,-0.00102941557612,-0.0856203190762
87,0.0741512985639,0.0441654294899,0.476745353295,-1.58915117208,0.0117837501396,-0.00701854649858,8.3418640156e-05,-0.000254829939594,-1.77884871713e-05,0.000943588729213,-0.00111500002925,-0.0408374259599
88,0.0731419835179,0.0396514037774,0.476745353295,-1.58915117208,0.0116233729333,-0.00630116875999,0.000123693451329,-0.000197961035405,-2.41280929278e-05,0.00105861871459,-0.00113288630061,-0.089732925973
89,0.0737611584054,0.0411726693134,0.476745353295,-1.58915117208,0.0117217655255,-0.00654296823196,0.000118165782669,-0.000241551336582,2.58586180135e-05,0.0010099799976,-0.00113336555287,-0.0179588719695
90,0.0765151574036,0.0392459078676,0.476745353295,-1.58915117208,0.0121594079073,-0.00623678766594,5.03820391451e-05,-0.000172759404862,-1.55882221971e-06,0.00104069069003,-0.00116306805367,-0.145627855962
91,0.0768914298586,0.0395569993574,0.476745353295,-1.58915117208,0.0122192145689,-0.00628622280726,-7.94721468155e-06,-3.5667247296e-05,0.000147946382218,0.00102255710481,-0.00106617157154,0.154187259304
92,0.0780259188031,0.0377716855378,0.476745353295,-1.58915117208,0.0123995003072,-0.0060024712282,-9.08521956104e-05,-0.000235014891605,4.34240551935e-06,0.000982441287957,-0.00130830837167,-0.1724492281
93,0.0798205983436,0.0375907464609,0.476745353295,-1.58915117208,0.012684707094,-0.00597374604396,-4.18420106158e-05,-0.000141061556554,8.59627835465e-05,0.0011004221075,-0.00128332567662,0.0826253547146
94,0.0801929524716,0.0281965847326,0.476745353295,-1.58915117208,0.0127438768626,-0.00448088192116,-3.56406018565e-05,-0.000168419018635,0.000154394114514,0.00107072392269,-0.00127478354858,0.190717416957
95,0.0855258028529,0.0184910787154,0.476745353295,-1.58915117208,0.0135913270641,-0.00293846924694,0.000333528679784,-4.95403324717e-05,9.97515500048e-05,0.00135923334893,-0.00107524499752,0.108068158541
96,0.0904467341316,0.00767565643611,0.476745353295,-1.58915117208,0.0143733606492,-0.00121975920414,-0.000156607362195,0.000178118050091,0.000139050309014,0.00119023033991,-0.0011687196518,0.132444906271
97,0.0976763216555,-0.00279665262091,0.476745353295,-1.58915117208,0.0155222445913,0.000444439207784,-8.67514405622e-06,0.000196926814178,0.000143932283411,0.00133076249136,-0.0011425108185,0.1027550034
98,0.105788593813,-0.0227585364293,0.476745353295,-1.58915117208,0.0168113991969,0.00361666530523,-0.000125577001569,0.000314173064967,0.000436160029935,0.00157036714044,-0.00138177108333,0.314987895896
99,0.110958302535,-0.0414931832212,0.476745353295,-1.58915117208,0.0176329481843,0.00659390657714,-0.000139278845788,0.000431356866016,0.000574622852102,0.00167385605344,-0.00138177803586,0.404943103899
100,0.116110153409,-0.0676773997833,0.476745353295,-1.58915117208,0.0184516540214,0.010754993292,-7.93854986053e-06,0.000589833667286,0.000536076503824,0.00196023467935,-0.00137833956849,0.378057386193
101,0.121791235194,-0.0999569910251,0.476745353295,-1.58915117208,0.019354463427,0.0158846676476,4.89809083734e-06,0.00085144836972,0.000740853646752,0.00237602967141,-0.00151968322189,0.55474896454
102,0.128342525012,-0.144313687707,0.476745353295,-1.58915117208,0.0203955795292,0.0229336381807,-0.000137022046097,0.00120760462581,0.000986005604642,0.00272835707507,-0.00165777448368,0.58744445468
103,0.127511127215,-0.193398241007,0.476745353295,-1.58915117208,0.0202634588721,0.030733919699,-0.000214544304536,0.00148358676708,0.000835132673658,0.00289425815528,-0.00162521569642,0.596762742734
104,0.13402502603,-0.258408864541,0.476745353295,-1.58915117208,0.0212986015447,0.0410650557815,-0.000338884795178,0.00214885677489,0.000603429354334,0.00336960252587,-0.00155963053935,0.380417684649
105,0.138427953291,-0.316128027385,0.476745353295,-1.58915117208,0.0219982842986,0.0502375038579,-0.000538971002125,0.00259305046396,0.000839683976309,0.00387360586986,-0.00181952639898,0.666547281836
106,0.134349473617,-0.36373963979,0.476745353295,-1.58915117208,0.02135015937,0.0578037250062,-0.000740433136722,0.00365023969123,0.000540004830401,0.00472669751748,-0.00181689095855,0.645820085731
107,0.123129728289,-0.450887959445,0.476745353295,-1.58915117208,0.0195671683389,0.0716529376187,-0.00128357372988,0.00574810020969,-7.29960970746e-05,0.00662365803712,-0.00215913156883,0.236647699812
108,0.169368748788,-0.559761356748,0.476264520871,-1.59804657205,0.0269152387323,0.0889545384056,-0.00265908246157,0.00875870584914,-0.000304963293625,0.00918531968794,-0.00308569628964,0.160818033969
109,0.250278754344,-0.691239644168,0.477465512439,-1.59251191474,0.0397730709123,0.109848395181,-0.00433293702366,0.0120517120526,0.000110248788715,0.0123527581083,-0.00463398309773,0.331232576482
110,0.296631890596,-0.82519497667,0.478433374276,-1.60482565251,0.0471392892307,0.131135980495,-0.00601190244549,0.014884382232,0.00073468151423,0.0152537536536,-0.00638127383848,0.386939181182
111,0.320633887751,-0.973442982002,0.478430816667,-1.59950473281,0.0509535714972,0.15469476663,-0.00702121678784,0.0181700712225,0.00106801307958,0.0185238939583,-0.00737503955395,0.343839117614
112,0.357887390074,-1.12862858554,0.477465512439,-1.59323207381,0.0568737146723,0.179356120448,-0.00783582029224,0.021100152675,0.00116549091896,0.0215016850228,-0.0082373526489,0.283954969886
113,0.422315668073,-1.29089559477,0.475302855925,-1.59035325321,0.0671123443086,0.205142830824,-0.00833898287024,0.0236223448384,0.000861886011957,0.0239113695714,-0.00862800751978,0.217485902529
114,0.468315469779,-1.46086336244,0.471182114548,-1.59302125093,0.074422418976,0.232153275196,-0.0102065805778,0.0265830809242,0.000169564535063,0.0268236346843,-0.0104471343878,-0.0429242196148
115,0.468580170282,-1.63307823157,0.474581607261,-1.59107450187,0.0744644632373,0.259520799395,-0.0116625810304,0.0299576380108,0.000224316359244,0.0301384099713,-0.0118433529477,0.167671357449
116,0.460445496338,-1.80842285247,0.474578328837,-1.59204053788,0.0731717505062,0.287385724575,-0.0124536514911,0.0332552638893,0.000294051936329,0.0334716445258,-0.0126700321339,0.168377931913
117,0.481588803144,-1.98616097202,0.472156618776,-1.59398141884,0.0765317450072,0.315631030337,-0.0135617691532,0.0364093108069,0.000422043668945,0.0366154873693,-0.0137679457118,0.0884090843172
118,0.517400987064,-2.18455832182,0.471432081744,-1.5951889805,0.0822228367966,0.347159342382,-0.0151488889949,0.0399914533976,-0.000287973566239,0.0401309260272,-0.0152883617162,-0.265018361137
119,0.53340362117,-2.3852052186,0.471182114911,-1.59592381024,0.0847658939125,0.379045176157,-0.0169624009438,0.0439777559285,-0.0007799110122,0.0440878265876,-0.0170724715774,-0.66573460171
120,0.503004493269,-2.58194333043,0.471673593967,-1.59204932006,0.0799350294966,0.410309861655,-0.0186488543592,0.0475890412417,-0.000707758553691,0.0477260523575,-0.0187858654212,-0.263077225729
121,0.468205385428,-2.77149113494,0.475302855925,-1.59035325321,0.0744049108468,0.44043186077,-0.0202827155196,0.0506187334724,-0.000274585821117,0.0507496308518,-0.0204136127975,-0.0375815058259
122,0.462687560192,-2.96239926974,0.475302855925,-1.59083408559,0.0735280553734,0.470769999383,-0.0215907932672,0.0540864928407,0.000335660129812,0.0541894667516,-0.0216937671766,0.178263806179
123,0.455888227727,-3.14957260743,0.475302855925,-1.59083408559,0.0724475374175,0.500514703196,-0.0226103629672,0.0576973509568,0.000304645078879,0.0577721714568,-0.0226851835362,0.259998458958
124,0.435558608597,-3.34690593935,0.47602519411,-1.58963127817,0.069216837545,0.531873936019,-0.0239608321491,0.0608317004939,-0.000209311826842,0.0608846592264,-0.0240137906931,-0.153913247801
125,0.404440821632,-3.54645803198,0.476745353295,-1.58915117208,0.0642717615018,0.563585794889,-0.0255506993559,0.0646241951515,-0.000725923688359,0.0646871927659,-0.0256136969395,-0.510780575768
126,0.399260780635,-3.74583584906,0.476745353295,-1.58915117208,0.0634485694507,0.595269909092,-0.0270585672674,0.0688986175976,-0.000180752125359,0.0689805398609,-0.027140489601,-0.204143443259
127,0.407552551848,-3.93510689023,0.476745353295,-1.58915117208,0.0647662607563,0.625347971152,-0.0281895719283,0.0729583796861,-4.92479570529e-05,0.0730467823813,-0.0282779746685,-0.162772629775
128,0.408145225114,-4.10626611789,0.477465512439,-1.59323207381,0.064860437221,0.652547763329,-0.0290933671855,0.0765024921167,-0.00065340272206,0.0765831710326,-0.0291740462392,-0.363973456387
129,0.393771393614,-4.28900012963,0.476745353295,-1.58915117208,0.0625762324406,0.681586916001,-0.0302402700774,0.0800684347951,-0.00108380167496,0.0801469075239,-0.0303187428483,-0.560954912216
130,0.372820328434,-4.47030486564,0.476745353295,-1.58915117208,0.0592467892204,0.710398996622,-0.0315405925536,0.0834074994468,-0.000884621340011,0.0834910237704,-0.0316241167677,-0.444324869556
131,0.362641860807,-4.65396834392,0.477465512439,-1.59323207381,0.0576292750622,0.739585952366,-0.0324929991619,0.0869649189251,-0.000478692869793,0.0870617286519,-0.0325898089139,-0.327794667277
132,0.352748268109,-4.83268553793,0.477465512439,-1.59323207381,0.0560570269541,0.767986765936,-0.033837085722,0.0899263577496,-0.000560013432856,0.0900132592058,-0.0339239872795,-0.375029339531
133,0.33804453237,-5.01309000493,0.476745353295,-1.58915117208,0.0537203889754,0.796655769082,-0.0347458184929,0.0932275946863,-0.00123348600321,0.0933129229157,-0.0348311470032,-0.623041285828
134,0.311801479532,-5.18871525056,0.478912377628,-1.59974551327,0.0495499761504,0.824565272801,-0.0356841276823,0.0966888384837,-0.00141601422402,0.0967615533394,-0.0357568424647,-0.803139432091
135,0.300848187456,-5.37793277254,0.477465512439,-1.59323207381,0.0478093179656,0.854634812186,-0.0365659887579,0.100529813953,-0.00172825384201,0.100616383611,-0.0366525583735,-0.827127168006
136,0.280501090521,-5.5407410842,0.479153158109,-1.60191253749,0.044575874736,0.880507520564,-0.0373477357637,0.104319290625,-0.00236559035953,0.104438101862,-0.0374665470342,-0.835197992216
